round_id,task_name,schema_id,pair_id,score,success,best_score,final_score,timeout_flag,has_intermediate_exceptions,assignment_eligible,latest_status,evidence_class,official_c0_pct,official_c1_pct,delta_vs_c0_pp,delta_vs_c1_pp,failure_type,failure_summary,notes
outer-loop-round0,exceltable-in-ppt,methodology-guardrail,exceltable-in-ppt__methodology-guardrail,,False,,,False,False,False,docker_incident,infra-blocked,60.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,exceltable-in-ppt,orchestration-delegation,exceltable-in-ppt__orchestration-delegation,,False,,,False,False,False,docker_incident,infra-blocked,60.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,exceltable-in-ppt,retrieval-heavy-synthesis,exceltable-in-ppt__retrieval-heavy-synthesis,,False,,,False,False,False,docker_incident,infra-blocked,60.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,exoplanet-detection-period,analytic-pipeline,exoplanet-detection-period__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,exoplanet-detection-period,artifact-generation,exoplanet-detection-period__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,exoplanet-detection-period,engineering-composition,exoplanet-detection-period__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,exoplanet-detection-period,environment-control,exoplanet-detection-period__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,exoplanet-detection-period,methodology-guardrail,exoplanet-detection-period__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,exoplanet-detection-period,orchestration-delegation,exoplanet-detection-period__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,exoplanet-detection-period,retrieval-heavy-synthesis,exoplanet-detection-period__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,financial-modeling-qa,analytic-pipeline,financial-modeling-qa__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,financial-modeling-qa,artifact-generation,financial-modeling-qa__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,financial-modeling-qa,engineering-composition,financial-modeling-qa__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,financial-modeling-qa,environment-control,financial-modeling-qa__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,financial-modeling-qa,methodology-guardrail,financial-modeling-qa__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,financial-modeling-qa,orchestration-delegation,financial-modeling-qa__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,financial-modeling-qa,retrieval-heavy-synthesis,financial-modeling-qa__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,find-topk-similiar-chemicals,analytic-pipeline,find-topk-similiar-chemicals__analytic-pipeline,,False,,,False,False,False,docker_incident,infra-blocked,20.0,10.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,find-topk-similiar-chemicals,artifact-generation,find-topk-similiar-chemicals__artifact-generation,,False,,,False,False,False,docker_incident,infra-blocked,20.0,10.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,find-topk-similiar-chemicals,engineering-composition,find-topk-similiar-chemicals__engineering-composition,,False,,,False,False,False,docker_incident,infra-blocked,20.0,10.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,find-topk-similiar-chemicals,environment-control,find-topk-similiar-chemicals__environment-control,,False,,,False,False,False,docker_incident,infra-blocked,20.0,10.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,find-topk-similiar-chemicals,methodology-guardrail,find-topk-similiar-chemicals__methodology-guardrail,,False,,,False,False,False,docker_incident,infra-blocked,20.0,10.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,find-topk-similiar-chemicals,orchestration-delegation,find-topk-similiar-chemicals__orchestration-delegation,,False,,,False,False,False,docker_incident,infra-blocked,20.0,10.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,find-topk-similiar-chemicals,retrieval-heavy-synthesis,find-topk-similiar-chemicals__retrieval-heavy-synthesis,,False,,,False,False,False,docker_incident,infra-blocked,20.0,10.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-build-agentops,analytic-pipeline,fix-build-agentops__analytic-pipeline,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-build-agentops,artifact-generation,fix-build-agentops__artifact-generation,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-build-agentops,engineering-composition,fix-build-agentops__engineering-composition,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-build-agentops,environment-control,fix-build-agentops__environment-control,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-build-agentops,methodology-guardrail,fix-build-agentops__methodology-guardrail,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-build-agentops,orchestration-delegation,fix-build-agentops__orchestration-delegation,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-build-agentops,retrieval-heavy-synthesis,fix-build-agentops__retrieval-heavy-synthesis,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-build-google-auto,analytic-pipeline,fix-build-google-auto__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-build-google-auto,artifact-generation,fix-build-google-auto__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-build-google-auto,engineering-composition,fix-build-google-auto__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-build-google-auto,environment-control,fix-build-google-auto__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-build-google-auto,methodology-guardrail,fix-build-google-auto__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-build-google-auto,orchestration-delegation,fix-build-google-auto__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-build-google-auto,retrieval-heavy-synthesis,fix-build-google-auto__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-druid-loophole-cve,analytic-pipeline,fix-druid-loophole-cve__analytic-pipeline,,False,,,False,False,False,docker_incident,infra-blocked,20.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-druid-loophole-cve,artifact-generation,fix-druid-loophole-cve__artifact-generation,,False,,,False,False,False,docker_incident,infra-blocked,20.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-druid-loophole-cve,engineering-composition,fix-druid-loophole-cve__engineering-composition,,False,,,False,False,False,docker_incident,infra-blocked,20.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-druid-loophole-cve,environment-control,fix-druid-loophole-cve__environment-control,,False,,,False,False,False,docker_incident,infra-blocked,20.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-druid-loophole-cve,methodology-guardrail,fix-druid-loophole-cve__methodology-guardrail,,False,,,False,False,False,docker_incident,infra-blocked,20.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-druid-loophole-cve,orchestration-delegation,fix-druid-loophole-cve__orchestration-delegation,,False,,,False,False,False,docker_incident,infra-blocked,20.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-druid-loophole-cve,retrieval-heavy-synthesis,fix-druid-loophole-cve__retrieval-heavy-synthesis,,False,,,False,False,False,docker_incident,infra-blocked,20.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-erlang-ssh-cve,analytic-pipeline,fix-erlang-ssh-cve__analytic-pipeline,,False,,,False,False,False,docker_incident,infra-blocked,40.0,40.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-erlang-ssh-cve,artifact-generation,fix-erlang-ssh-cve__artifact-generation,,False,,,False,False,False,docker_incident,infra-blocked,40.0,40.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-erlang-ssh-cve,engineering-composition,fix-erlang-ssh-cve__engineering-composition,,False,,,False,False,False,docker_incident,infra-blocked,40.0,40.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-erlang-ssh-cve,environment-control,fix-erlang-ssh-cve__environment-control,,False,,,False,False,False,docker_incident,infra-blocked,40.0,40.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-erlang-ssh-cve,methodology-guardrail,fix-erlang-ssh-cve__methodology-guardrail,,False,,,False,False,False,docker_incident,infra-blocked,40.0,40.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-erlang-ssh-cve,orchestration-delegation,fix-erlang-ssh-cve__orchestration-delegation,,False,,,False,False,False,docker_incident,infra-blocked,40.0,40.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-erlang-ssh-cve,retrieval-heavy-synthesis,fix-erlang-ssh-cve__retrieval-heavy-synthesis,,False,,,False,False,False,docker_incident,infra-blocked,40.0,40.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,fix-visual-stability,analytic-pipeline,fix-visual-stability__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-visual-stability,artifact-generation,fix-visual-stability__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-visual-stability,engineering-composition,fix-visual-stability__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-visual-stability,environment-control,fix-visual-stability__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-visual-stability,methodology-guardrail,fix-visual-stability__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-visual-stability,orchestration-delegation,fix-visual-stability__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,fix-visual-stability,retrieval-heavy-synthesis,fix-visual-stability__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flink-query,analytic-pipeline,flink-query__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flink-query,artifact-generation,flink-query__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flink-query,engineering-composition,flink-query__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flink-query,environment-control,flink-query__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flink-query,methodology-guardrail,flink-query__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flink-query,orchestration-delegation,flink-query__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flink-query,retrieval-heavy-synthesis,flink-query__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flood-risk-analysis,analytic-pipeline,flood-risk-analysis__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flood-risk-analysis,artifact-generation,flood-risk-analysis__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flood-risk-analysis,engineering-composition,flood-risk-analysis__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flood-risk-analysis,environment-control,flood-risk-analysis__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flood-risk-analysis,methodology-guardrail,flood-risk-analysis__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flood-risk-analysis,orchestration-delegation,flood-risk-analysis__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,flood-risk-analysis,retrieval-heavy-synthesis,flood-risk-analysis__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,gh-repo-analytics,analytic-pipeline,gh-repo-analytics__analytic-pipeline,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,gh-repo-analytics,artifact-generation,gh-repo-analytics__artifact-generation,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,gh-repo-analytics,engineering-composition,gh-repo-analytics__engineering-composition,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,gh-repo-analytics,environment-control,gh-repo-analytics__environment-control,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,gh-repo-analytics,methodology-guardrail,gh-repo-analytics__methodology-guardrail,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,gh-repo-analytics,orchestration-delegation,gh-repo-analytics__orchestration-delegation,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,gh-repo-analytics,retrieval-heavy-synthesis,gh-repo-analytics__retrieval-heavy-synthesis,,False,,,False,False,False,docker_incident,infra-blocked,0.0,0.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,glm-lake-mendota,analytic-pipeline,glm-lake-mendota__analytic-pipeline,,False,,,False,False,False,docker_incident,infra-blocked,0.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,glm-lake-mendota,artifact-generation,glm-lake-mendota__artifact-generation,,False,,,False,False,False,docker_incident,infra-blocked,0.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,glm-lake-mendota,engineering-composition,glm-lake-mendota__engineering-composition,,False,,,False,False,False,docker_incident,infra-blocked,0.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,glm-lake-mendota,environment-control,glm-lake-mendota__environment-control,,False,,,False,False,False,docker_incident,infra-blocked,0.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,glm-lake-mendota,methodology-guardrail,glm-lake-mendota__methodology-guardrail,,False,,,False,False,False,docker_incident,infra-blocked,0.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,glm-lake-mendota,orchestration-delegation,glm-lake-mendota__orchestration-delegation,,False,,,False,False,False,docker_incident,infra-blocked,0.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,glm-lake-mendota,retrieval-heavy-synthesis,glm-lake-mendota__retrieval-heavy-synthesis,,False,,,False,False,False,docker_incident,infra-blocked,0.0,80.0,,,RuntimeError,RuntimeError: Docker memory too low: 0 bytes < required 16000000000 bytes,latest_status=docker_incident; infra-corrupted; score_basis=missing
outer-loop-round0,gravitational-wave-detection,analytic-pipeline,gravitational-wave-detection__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,gravitational-wave-detection,artifact-generation,gravitational-wave-detection__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,gravitational-wave-detection,engineering-composition,gravitational-wave-detection__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,gravitational-wave-detection,environment-control,gravitational-wave-detection__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,gravitational-wave-detection,methodology-guardrail,gravitational-wave-detection__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,gravitational-wave-detection,orchestration-delegation,gravitational-wave-detection__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,gravitational-wave-detection,retrieval-heavy-synthesis,gravitational-wave-detection__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,grid-dispatch-operator,analytic-pipeline,grid-dispatch-operator__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,grid-dispatch-operator,artifact-generation,grid-dispatch-operator__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,grid-dispatch-operator,engineering-composition,grid-dispatch-operator__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,grid-dispatch-operator,environment-control,grid-dispatch-operator__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,grid-dispatch-operator,methodology-guardrail,grid-dispatch-operator__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,grid-dispatch-operator,orchestration-delegation,grid-dispatch-operator__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,grid-dispatch-operator,retrieval-heavy-synthesis,grid-dispatch-operator__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,hvac-control,analytic-pipeline,hvac-control__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,hvac-control,artifact-generation,hvac-control__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,hvac-control,engineering-composition,hvac-control__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,hvac-control,environment-control,hvac-control__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,hvac-control,methodology-guardrail,hvac-control__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,hvac-control,orchestration-delegation,hvac-control__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,hvac-control,retrieval-heavy-synthesis,hvac-control__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,invoice-fraud-detection,analytic-pipeline,invoice-fraud-detection__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,invoice-fraud-detection,artifact-generation,invoice-fraud-detection__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,invoice-fraud-detection,engineering-composition,invoice-fraud-detection__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,invoice-fraud-detection,environment-control,invoice-fraud-detection__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,invoice-fraud-detection,methodology-guardrail,invoice-fraud-detection__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,invoice-fraud-detection,orchestration-delegation,invoice-fraud-detection__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,invoice-fraud-detection,retrieval-heavy-synthesis,invoice-fraud-detection__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jax-computing-basics,analytic-pipeline,jax-computing-basics__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jax-computing-basics,artifact-generation,jax-computing-basics__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jax-computing-basics,engineering-composition,jax-computing-basics__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jax-computing-basics,environment-control,jax-computing-basics__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jax-computing-basics,methodology-guardrail,jax-computing-basics__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jax-computing-basics,orchestration-delegation,jax-computing-basics__orchestration-delegation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jax-computing-basics,retrieval-heavy-synthesis,jax-computing-basics__retrieval-heavy-synthesis,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jpg-ocr-stat,analytic-pipeline,jpg-ocr-stat__analytic-pipeline,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jpg-ocr-stat,artifact-generation,jpg-ocr-stat__artifact-generation,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jpg-ocr-stat,engineering-composition,jpg-ocr-stat__engineering-composition,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jpg-ocr-stat,environment-control,jpg-ocr-stat__environment-control,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
outer-loop-round0,jpg-ocr-stat,methodology-guardrail,jpg-ocr-stat__methodology-guardrail,,False,,,False,False,False,unrun,missing,,,,,,,latest_status=unrun; score_basis=missing
